index,sample_id,possible_answers,query_type,query,answer,image_name
807,807,,,What is the relation between the head surgeon and the saw?,The head surgeon is holding the saw,camera01_colorimage-004450.jpg
808,808,,,What is the head surgeon doing with the patient?,The head surgeon is sawing the patient,camera01_colorimage-004450.jpg
809,809,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-001050.jpg
810,810,,,What is the relation between the mps and the monitor?,The mps is close to the monitor,camera01_colorimage-001050.jpg
811,811,,,What is the relation between the mps and the tracker?,The mps is close to the tracker,camera01_colorimage-001050.jpg
812,812,,,What is the mps doing with the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-001050.jpg
813,813,,,Is the nurse doing something with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000463.jpg
814,814,,,What is the mps doing with the monitor?,The mps is manipulating the monitor,camera01_colorimage-000463.jpg
815,815,,,What is the relation between the mps and the MPS station?,The mps is close to the MPS station,camera01_colorimage-000463.jpg
816,816,,,What is the relation between the mps and the tracker?,The mps is close to the tracker,camera01_colorimage-000463.jpg
817,817,,,What is the relation between the circulator and the nurse?,The circulator is assisting the nurse,camera01_colorimage-000463.jpg
818,818,,,What is the nurse doing with the instrument?,The nurse is holding the instrument,camera01_colorimage-001733.jpg
819,819,,,What is the relation between the nurse and the robot?,The nurse is manipulating the robot,camera01_colorimage-001733.jpg
820,820,,,Is the mps doing something with the nurse?,The mps is assisting the nurse,camera01_colorimage-001733.jpg
821,821,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-001733.jpg
822,822,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-001733.jpg
823,823,,,Is the patient doing something with the operating table?,The patient is lying on the operating table,camera01_colorimage-002906.jpg
824,824,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-002906.jpg
825,825,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-002906.jpg
826,826,,,What is the relation between the assistant surgeon and the MPS station?,The assistant surgeon is close to the MPS station,camera01_colorimage-002906.jpg
827,827,,,What is the relation between the assistant surgeon and the patient?,The assistant surgeon is close to the patient,camera01_colorimage-002906.jpg
828,828,,,What is the drape doing with the operating table?,The drape is lying on the operating table,camera01_colorimage-002906.jpg
829,829,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-002906.jpg
830,830,,,Is the nurse doing something with the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-002906.jpg
831,831,,,What is the relation between the head surgeon and the nurse?,The head surgeon is close to the nurse,camera01_colorimage-002906.jpg
832,832,,,What is the nurse doing with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-001044.jpg
833,833,,,Is the mps doing something with the monitor?,The mps is close to the monitor,camera01_colorimage-001044.jpg
834,834,,,What is the relation between the mps and the tracker?,The mps is close to the tracker,camera01_colorimage-001044.jpg
835,835,,,What is the relation between the mps and the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-001044.jpg
836,836,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-002248.jpg
837,837,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-002248.jpg
838,838,,,Is the nurse doing something with the robot?,The nurse is close to the robot,camera01_colorimage-002248.jpg
839,839,,,What is the relation between the mps and the robot?,The mps is close to the robot,camera01_colorimage-002248.jpg
840,840,,,What is the relation between the nurse and the mps?,The nurse is close to the mps,camera01_colorimage-002248.jpg
841,841,,,What is the nurse doing with the patient?,The nurse is close to the patient,camera01_colorimage-002248.jpg
842,842,,,Is the nurse doing something with the instrument?,The nurse is holding the instrument,camera01_colorimage-002248.jpg
843,843,,,What is the circulator doing with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-002248.jpg
844,844,,,What is the relation between the circulator and the instrument?,The circulator is holding the instrument,camera01_colorimage-002248.jpg
845,845,,,What is the relation between the circulator and the assistant surgeon?,The circulator is close to the assistant surgeon,camera01_colorimage-002248.jpg
846,846,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-002248.jpg
847,847,,,What is the anesthetist doing with the mps?,The anesthetist is close to the mps,camera01_colorimage-002248.jpg
848,848,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-001940.jpg
849,849,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-001940.jpg
850,850,,,What is the relation between the mps and the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-001940.jpg
851,851,,,Is the mps doing something with the tracker?,The mps is close to the tracker,camera01_colorimage-001940.jpg
852,852,,,What is the mps doing with the monitor?,The mps is close to the monitor,camera01_colorimage-001940.jpg
853,853,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-005342.jpg
854,854,,,What is the drape doing with the operating table?,The drape is lying on the operating table,camera01_colorimage-005342.jpg
855,855,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-005342.jpg
856,856,,,What is the nurse doing with the patient?,The nurse is preparing the patient,camera01_colorimage-005342.jpg
857,857,,,Is the mps doing something with the robot?,The mps is manipulating the robot,camera01_colorimage-005342.jpg
858,858,,,What is the assistant surgeon doing with the patient?,The assistant surgeon is preparing the patient,camera01_colorimage-005342.jpg
859,859,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-002497.jpg
860,860,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-002497.jpg
861,861,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-002497.jpg
862,862,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-002497.jpg
863,863,,,What is the mps doing with the instrument table?,The mps is close to the instrument table,camera01_colorimage-002497.jpg
864,864,,,What is the relation between the nurse and the assistant surgeon?,The nurse is assisting the assistant surgeon,camera01_colorimage-002497.jpg
865,865,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-002837.jpg
866,866,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-002837.jpg
867,867,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-002837.jpg
868,868,,,What is the mps doing with the MPS station?,The mps is close to the MPS station,camera01_colorimage-002837.jpg
869,869,,,What is the assistant surgeon doing with the MPS station?,The assistant surgeon is close to the MPS station,camera01_colorimage-002837.jpg
870,870,,,What is the assistant surgeon doing with the patient?,The assistant surgeon is preparing the patient,camera01_colorimage-002837.jpg
871,871,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-002837.jpg
872,872,,,What is the drape doing with the patient?,The drape is lying on the patient,camera01_colorimage-002837.jpg
873,873,,,What is the nurse doing with the patient?,The nurse is preparing the patient,camera01_colorimage-002837.jpg
874,874,,,What is the nurse doing with the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-000702.jpg
875,875,,,What is the relation between the mps and the MPS station?,The mps is close to the MPS station,camera01_colorimage-000702.jpg
876,876,,,What is the mps doing with the instrument table?,The mps is close to the instrument table,camera01_colorimage-000702.jpg
877,877,,,Is the circulator doing something with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-000702.jpg
878,878,,,What is the relation between the nurse and the instrument?,The nurse is holding the instrument,camera01_colorimage-000702.jpg
879,879,,,Is the circulator doing something with the instrument?,The circulator is holding the instrument,camera01_colorimage-000702.jpg
880,880,,,Is the patient doing something with the operating table?,The patient is lying on the operating table,camera01_colorimage-002778.jpg
881,881,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-002778.jpg
882,882,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-002778.jpg
883,883,,,What is the circulator doing with the patient?,The circulator is preparing the patient,camera01_colorimage-002778.jpg
884,884,,,Is the mps doing something with the MPS station?,The mps is close to the MPS station,camera01_colorimage-002778.jpg
885,885,,,What is the relation between the assistant surgeon and the MPS station?,The assistant surgeon is close to the MPS station,camera01_colorimage-002778.jpg
886,886,,,What is the relation between the nurse and the circulator?,The nurse is close to the circulator,camera01_colorimage-002778.jpg
887,887,,,What is the mps doing with the patient?,The mps is close to the patient,camera01_colorimage-002778.jpg
888,888,,,Is the assistant surgeon doing something with the mps?,The assistant surgeon is close to the mps,camera01_colorimage-002778.jpg
889,889,,,Is the assistant surgeon doing something with the circulator?,The assistant surgeon is close to the circulator,camera01_colorimage-002778.jpg
890,890,,,Is the assistant surgeon doing something with the patient?,The assistant surgeon is preparing the patient,camera01_colorimage-002778.jpg
891,891,,,Is the nurse doing something with the patient?,The nurse is preparing the patient,camera01_colorimage-002778.jpg
892,892,,,What is the relation between the drape and the operating table?,The drape is lying on the operating table,camera01_colorimage-002778.jpg
893,893,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-002778.jpg
894,894,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-003421.jpg
895,895,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003421.jpg
896,896,,,What is the anesthetist doing with the patient?,The anesthetist is close to the patient,camera01_colorimage-003421.jpg
897,897,,,Is the assistant surgeon doing something with the MPS station?,The assistant surgeon is close to the MPS station,camera01_colorimage-003421.jpg
898,898,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-003421.jpg
899,899,,,Is the drape doing something with the patient?,The drape is lying on the patient,camera01_colorimage-003421.jpg
900,900,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-003421.jpg
901,901,,,Is the assistant surgeon doing something with the patient?,The assistant surgeon is touching the patient,camera01_colorimage-003421.jpg
902,902,,,What is the mps doing with the instrument table?,The mps is close to the instrument table,camera01_colorimage-003421.jpg
903,903,,,What is the relation between the circulator and the instrument table?,The circulator is close to the instrument table,camera01_colorimage-003421.jpg
904,904,,,Is the head surgeon doing something with the drill?,The head surgeon is holding the drill,camera01_colorimage-003421.jpg
905,905,,,What is the head surgeon doing with the patient?,The head surgeon is drilling the patient,camera01_colorimage-003421.jpg
906,906,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-002754.jpg
907,907,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-002754.jpg
908,908,,,What is the anesthetist doing with the patient?,The anesthetist is close to the patient,camera01_colorimage-002754.jpg
909,909,,,What is the circulator doing with the patient?,The circulator is preparing the patient,camera01_colorimage-002754.jpg
910,910,,,What is the mps doing with the MPS station?,The mps is close to the MPS station,camera01_colorimage-002754.jpg
911,911,,,Is the assistant surgeon doing something with the MPS station?,The assistant surgeon is close to the MPS station,camera01_colorimage-002754.jpg
912,912,,,What is the nurse doing with the circulator?,The nurse is close to the circulator,camera01_colorimage-002754.jpg
913,913,,,Is the mps doing something with the patient?,The mps is close to the patient,camera01_colorimage-002754.jpg
914,914,,,What is the relation between the nurse and the patient?,The nurse is preparing the patient,camera01_colorimage-002754.jpg
915,915,,,What is the relation between the assistant surgeon and the mps?,The assistant surgeon is close to the mps,camera01_colorimage-002754.jpg
916,916,,,What is the relation between the assistant surgeon and the circulator?,The assistant surgeon is close to the circulator,camera01_colorimage-002754.jpg
917,917,,,What is the relation between the assistant surgeon and the patient?,The assistant surgeon is close to the patient,camera01_colorimage-002754.jpg
918,918,,,What is the drape doing with the operating table?,The drape is lying on the operating table,camera01_colorimage-002754.jpg
919,919,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-002754.jpg
920,920,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-003468.jpg
921,921,,,What is the relation between the anesthetist and the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003468.jpg
922,922,,,What is the anesthetist doing with the patient?,The anesthetist is close to the patient,camera01_colorimage-003468.jpg
923,923,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-003468.jpg
924,924,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-003468.jpg
925,925,,,Is the nurse doing something with the patient?,The nurse is close to the patient,camera01_colorimage-003468.jpg
926,926,,,Is the assistant surgeon doing something with the patient?,The assistant surgeon is touching the patient,camera01_colorimage-003468.jpg
927,927,,,What is the mps doing with the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-003468.jpg
928,928,,,What is the head surgeon doing with the patient?,The head surgeon is touching the patient,camera01_colorimage-003468.jpg
929,929,,,What is the relation between the head surgeon and the instrument?,The head surgeon is holding the instrument,camera01_colorimage-003468.jpg
930,930,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000387.jpg
931,931,,,What is the circulator doing with the nurse?,The circulator is assisting the nurse,camera01_colorimage-000387.jpg
932,932,,,Is the mps doing something with the monitor?,The mps is close to the monitor,camera01_colorimage-000387.jpg
933,933,,,What is the mps doing with the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-000387.jpg
934,934,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000909.jpg
935,935,,,What is the mps doing with the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-000909.jpg
936,936,,,What is the relation between the mps and the tracker?,The mps is close to the tracker,camera01_colorimage-000909.jpg
937,937,,,What is the mps doing with the monitor?,The mps is close to the monitor,camera01_colorimage-000909.jpg
938,938,,,Is the circulator doing something with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-000909.jpg
939,939,,,Is the circulator doing something with the instrument?,The circulator is holding the instrument,camera01_colorimage-000909.jpg
940,940,,,Is the nurse doing something with the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-000742.jpg
941,941,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-001202.jpg
942,942,,,Is the mps doing something with the nurse?,The mps is close to the nurse,camera01_colorimage-001202.jpg
943,943,,,What is the circulator doing with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-001202.jpg
944,944,,,Is the circulator doing something with the nurse?,The circulator is close to the nurse,camera01_colorimage-001202.jpg
945,945,,,What is the relation between the circulator and the mps?,The circulator is close to the mps,camera01_colorimage-001202.jpg
946,946,,,What is the relation between the circulator and the instrument?,The circulator is holding the instrument,camera01_colorimage-001202.jpg
947,947,,,What is the nurse doing with the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-005937.jpg
948,948,,,What is the relation between the mps and the instrument table?,The mps is close to the instrument table,camera01_colorimage-005937.jpg
949,949,,,Is the circulator doing something with the mps?,The circulator is close to the mps,camera01_colorimage-005937.jpg
950,950,,,What is the nurse doing with the instrument?,The nurse is holding the instrument,camera01_colorimage-005937.jpg
951,951,,,What is the patient doing with the operating table?,The patient is lying on the operating table,camera01_colorimage-005439.jpg
952,952,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-005439.jpg
953,953,,,What is the drape doing with the patient?,The drape is lying on the patient,camera01_colorimage-005439.jpg
954,954,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-005439.jpg
955,955,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-005439.jpg
956,956,,,What is the C-arm doing with the patient?,The C-arm is close to the patient,camera01_colorimage-005439.jpg
957,957,,,What is the relation between the mps and the instrument table?,The mps is close to the instrument table,camera01_colorimage-005439.jpg
958,958,,,What is the relation between the nurse and the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-001514.jpg
959,959,,,Is the mps doing something with the instrument table?,The mps is close to the instrument table,camera01_colorimage-001514.jpg
960,960,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-004157.jpg
961,961,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-004157.jpg
962,962,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-004157.jpg
963,963,,,What is the relation between the drape and the operating table?,The drape is lying on the operating table,camera01_colorimage-004157.jpg
964,964,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-004157.jpg
965,965,,,What is the relation between the nurse and the patient?,The nurse is close to the patient,camera01_colorimage-004157.jpg
966,966,,,What is the relation between the assistant surgeon and the patient?,The assistant surgeon is close to the patient,camera01_colorimage-004157.jpg
967,967,,,What is the head surgeon doing with the patient?,The head surgeon is touching the patient,camera01_colorimage-004157.jpg
968,968,,,What is the relation between the head surgeon and the instrument?,The head surgeon is holding the instrument,camera01_colorimage-004157.jpg
969,969,,,What is the mps doing with the robot?,The mps is close to the robot,camera01_colorimage-004157.jpg
970,970,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-000336.jpg
971,971,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-000336.jpg
972,972,,,Is the nurse doing something with the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-000656.jpg
973,973,,,Is the mps doing something with the robot?,The mps is manipulating the robot,camera01_colorimage-000656.jpg
974,974,,,What is the circulator doing with the instrument table?,The circulator is close to the instrument table,camera01_colorimage-000656.jpg
975,975,,,Is the circulator doing something with the instrument?,The circulator is holding the instrument,camera01_colorimage-000656.jpg
976,976,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-002471.jpg
977,977,,,What is the nurse doing with the instrument table?,The nurse is close to the instrument table,camera01_colorimage-002471.jpg
978,978,,,What is the anesthetist doing with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-002471.jpg
979,979,,,Is the anesthetist doing something with the patient?,The anesthetist is close to the patient,camera01_colorimage-002471.jpg
980,980,,,Is the mps doing something with the instrument table?,The mps is close to the instrument table,camera01_colorimage-002471.jpg
981,981,,,What is the relation between the circulator and the assistant surgeon?,The circulator is close to the assistant surgeon,camera01_colorimage-002471.jpg
982,982,,,What is the nurse doing with the instrument?,The nurse is holding the instrument,camera01_colorimage-002471.jpg
983,983,,,What is the nurse doing with the assistant surgeon?,The nurse is assisting the assistant surgeon,camera01_colorimage-002471.jpg
984,984,,,What is the relation between the mps and the circulator?,The mps is close to the circulator,camera01_colorimage-002471.jpg
985,985,,,What is the relation between the patient and the operating table?,The patient is lying on the operating table,camera01_colorimage-003791.jpg
986,986,,,Is the anesthetist doing something with the anesthesia equipment?,The anesthetist is close to the anesthesia equipment,camera01_colorimage-003791.jpg
987,987,,,What is the relation between the anesthetist and the patient?,The anesthetist is close to the patient,camera01_colorimage-003791.jpg
988,988,,,Is the drape doing something with the operating table?,The drape is lying on the operating table,camera01_colorimage-003791.jpg
989,989,,,What is the relation between the drape and the patient?,The drape is lying on the patient,camera01_colorimage-003791.jpg
990,990,,,What is the relation between the nurse and the instrument table?,The nurse is close to the instrument table,camera01_colorimage-003791.jpg
991,991,,,Is the assistant surgeon doing something with the patient?,The assistant surgeon is close to the patient,camera01_colorimage-003791.jpg
992,992,,,What is the head surgeon doing with the patient?,The head surgeon is touching the patient,camera01_colorimage-003791.jpg
993,993,,,Is the mps doing something with the MPS station?,The mps is manipulating the MPS station,camera01_colorimage-003791.jpg
994,994,,,Is the head surgeon doing something with the robot?,The head surgeon is calibrating the robot,camera01_colorimage-003791.jpg
995,995,,,What is the relation between the head surgeon and the instrument?,The head surgeon is holding the instrument,camera01_colorimage-003791.jpg
996,996,,,What is the nurse doing with the instrument table?,The nurse is preparing the instrument table,camera01_colorimage-000780.jpg
997,997,,,What is the relation between the circulator and the instrument table?,The circulator is close to the instrument table,camera01_colorimage-000780.jpg
998,998,,,What is the relation between the mps and the robot?,The mps is manipulating the robot,camera01_colorimage-000780.jpg
999,999,,,What is the relation between the nurse and the instrument?,The nurse is holding the instrument,camera01_colorimage-000780.jpg
